player_id,player_name,age,team,position,height_cm,weight_kg,market_value_eur,matches_played,total_minutes,total_goals,total_assists,total_shots_on_target,total_xg,total_xa,avg_pass_accuracy,total_defensive_actions,total_distance_km,max_top_speed_kmh,avg_stamina_score,avg_player_rating
P00305,Lazar Grujic,31,Serbia,Midfielder,177,75,5695058,42,1605,0,1,0,0.66,2.02,0.8502380952380952,77,189.8,36.1,81.97380952380952,3.7476190476190476
P00306,Strahinja Mitrovic,18,Serbia,Midfielder,184,82,22149912,42,1246,2,2,0,0.6,1.89,0.8550000000000001,54,150.4,37.0,81.4452380952381,3.2
P00307,Dusan Jevtovic,27,Serbia,Forward,172,71,22323905,42,1851,8,2,3,2.01,0.99,0.781904761904762,41,204.2,36.5,84.50952380952381,4.1761904761904765
P00308,Aleksandar Terzic,23,Serbia,Forward,177,69,4010133,42,1487,7,2,2,1.6400000000000001,0.71,0.7764285714285715,25,162.4,36.2,82.10714285714286,3.6404761904761904
P00309,Filip Grujic,27,Serbia,Forward,185,74,19323119,42,1227,5,7,6,1.98,0.74,0.7776190476190475,23,133.7,35.2,79.27142857142857,3.2833333333333337
P00310,Sergej Mitrovic,26,Serbia,Forward,181,70,8713600,42,1275,3,3,3,1.73,1.8,0.774047619047619,24,134.3,36.0,83.20238095238095,3.8
P00311,Nemanja Savic,26,Serbia,Forward,178,70,8704056,42,1762,3,4,8,1.85,0.55,0.7709523809523811,34,197.4,36.3,83.61190476190475,4.092857142857143
P00312,Dusan Milinkovic-Savic,19,Serbia,Forward,170,72,2164693,42,1556,3,3,4,2.18,0.79,0.784047619047619,32,173.9,37.0,81.17380952380952,4.1
P00313,David Sabitzer,31,Austria,Goalkeeper,192,75,7623596,33,661,0,1,0,0.0,0.0,0.7160606060606061,8,59.0,31.0,79.1909090909091,1.7757575757575759
P00314,Marcel Lainer,21,Austria,Goalkeeper,192,77,11270723,33,768,0,0,0,0.0,0.0,0.7254545454545455,18,74.4,34.2,79.65151515151516,1.993939393939394
P00315,Marko Baumgartlinger,31,Austria,Goalkeeper,187,75,3398957,33,1102,0,0,0,0.0,0.0,0.6951515151515152,24,106.1,31.6,76.59696969696971,2.5515151515151517
P00316,David Laimer,25,Austria,Defender,177,74,3011509,33,1451,0,1,1,0.03,0.13,0.8224242424242424,168,156.6,34.4,81.22727272727273,3.8151515151515154
P00317,Marcel Kalajdzic,33,Austria,Defender,191,78,10509185,33,927,1,1,1,0.26,0.09,0.8196969696969697,135,97.8,34.6,79.34242424242424,3.103030303030303
P00318,Marko Gregoritsch,27,Austria,Defender,182,74,11777939,33,1595,0,0,0,0.22999999999999998,0.16,0.8242424242424242,181,175.4,37.0,84.60303030303031,4.6878787878787875
P00319,Konrad Posch,27,Austria,Defender,182,70,11537444,33,1068,1,0,0,0.06,0.33,0.8172727272727273,122,116.6,37.0,82.47272727272727,3.587878787878788
P00320,Stefan Hinteregger,24,Austria,Defender,190,73,57614882,33,1427,1,1,1,0.02,0.34,0.7975757575757576,186,149.0,37.0,82.16060606060607,4.021212121212121
P00321,Maximilian Seiwald,35,Austria,Defender,178,78,14524344,33,984,0,2,0,0.01,0.26,0.8175757575757576,120,111.1,35.3,81.60303030303031,3.009090909090909
P00322,Florian Waldschmidt,22,Austria,Defender,180,72,19613882,33,1241,0,1,0,0.14,0.35000000000000003,0.8327272727272728,152,132.8,36.6,85.43333333333334,4.296969696969697
P00323,Xaver Kofler,34,Austria,Defender,182,79,6937019,33,1001,0,0,0,0.03,0.07,0.8342424242424242,145,107.7,35.6,80.88181818181818,2.809090909090909
P00324,Philipp Friedl,24,Austria,Defender,188,81,15509447,33,1416,2,1,0,0.1,0.15,0.8196969696969697,177,149.9,37.0,85.13030303030304,4.209090909090909
P00325,David Ulmer,30,Austria,Midfielder,171,72,86025691,33,1351,6,3,3,0.45,1.79,0.8454545454545455,85,162.1,36.2,86.77878787878787,4.757575757575758
P00326,Marcel Dembir,22,Austria,Midfielder,183,78,5930635,33,1007,2,3,2,0.28,0.87,0.843939393939394,60,122.2,37.0,80.60909090909091,3.415151515151515
P00327,Marko Borrmann,18,Austria,Midfielder,180,75,3323085,33,915,0,2,0,0.44,1.03,0.8590909090909091,57,105.4,36.5,79.43636363636364,2.378787878787879
P00328,Konrad Bardi,27,Austria,Midfielder,175,70,20618666,33,814,0,1,0,0.15,0.24,0.8587878787878788,55,92.3,34.6,78.34242424242424,2.715151515151515
P00329,Stefan Muhl,25,Austria,Midfielder,182,75,6862820,33,1701,2,4,0,0.08,1.92,0.8581818181818182,86,193.6,36.0,82.0969696969697,5.012121212121213
P00330,Maximilian Bavoli,24,Austria,Midfielder,172,70,20082412,33,1141,4,2,0,0.6,1.47,0.8412121212121213,57,148.8,35.7,82.4121212121212,4.43030303030303
P00331,Florian Kick,33,Austria,Midfielder,185,78,11730967,33,1390,1,2,2,0.5800000000000001,0.65,0.8484848484848485,71,155.8,36.6,82.94545454545454,3.9909090909090907
P00332,Xaver Sabitzer,21,Austria,Midfielder,173,69,16312197,33,1435,3,3,3,1.5999999999999999,2.31,0.8381818181818181,82,166.3,36.5,81.24545454545455,4.2272727272727275
P00333,David Muhl,18,Austria,Forward,178,75,11207976,33,1574,5,4,5,2.46,0.28,0.7748484848484849,24,171.8,36.8,83.77272727272727,4.754545454545455
P00334,Marcel Bavoli,28,Austria,Forward,184,79,19983488,33,1453,5,1,6,2.36,1.09,0.7766666666666666,23,162.1,36.5,83.93333333333334,4.303030303030303
P00335,Marko Kick,29,Austria,Forward,173,70,77319536,33,987,3,4,9,1.2,0.53,0.7948484848484849,19,107.10000000000001,35.5,84.92121212121212,3.9484848484848487
P00336,Konrad Sabitzer,26,Austria,Forward,185,72,3310909,33,1103,4,2,3,1.0999999999999999,0.43,0.7812121212121212,23,121.1,34.9,81.85757575757576,3.490909090909091
P00337,Stefan Lainer,26,Austria,Forward,175,70,61390857,33,1688,11,3,12,3.2,0.87,0.7806060606060605,31,185.4,35.5,88.28787878787878,5.418181818181819
P00338,Maximilian Baumgartlinger,26,Austria,Forward,180,73,5122912,33,1217,3,2,1,0.93,0.4,0.7942424242424243,22,140.79999999999998,35.6,81.31212121212121,3.8666666666666667
P00339,Robert Zielinski,28,Poland,Goalkeeper,186,81,1713925,39,799,0,0,0,0.0,0.0,0.7256410256410256,14,74.60000000000001,33.3,72.06153846153846,1.523076923076923
P00340,Piotr Glik,27,Poland,Goalkeeper,191,73,5858673,39,1405,0,1,0,0.0,0.0,0.7346153846153846,39,138.4,32.0,78.12820512820512,2.7948717948717947
P00341,Jan Milik,33,Poland,Goalkeeper,189,81,1755377,39,899,0,0,0,0.0,0.0,0.7123076923076923,20,87.4,31.9,76.75897435897436,1.6717948717948719
P00342,Robert Krychowiak,27,Poland,Defender,182,83,7306230,39,1420,0,3,1,0.06,0.39999999999999997,0.8343589743589743,190,145.2,36.4,84.31025641025641,4.079487179487179
P00343,Piotr Szymanski,20,Poland,Defender,184,72,6807322,39,1910,1,0,1,0.21,0.41000000000000003,0.7999999999999999,228,204.5,36.9,84.94871794871794,4.282051282051282
P00344,Jan Bednarek,29,Poland,Defender,182,79,1867106,39,1431,1,0,0,0.07,0.03,0.8171794871794872,184,151.6,36.5,79.43333333333334,4.105128205128205
P00345,Arkadiusz Dawidowicz,31,Poland,Defender,180,75,8671826,39,1201,0,2,0,0.02,0.27,0.8187179487179487,146,117.4,35.4,82.14102564102564,3.551282051282051
P00346,Grzegorz Piatek,26,Poland,Defender,180,72,3165157,39,1252,2,1,0,0.09,0.05,0.815128205128205,181,131.8,35.5,79.06923076923077,3.420512820512821
P00347,Krzysztof Grosicki,27,Poland,Defender,191,76,5761189,39,1478,2,1,0,0.03,0.09,0.8164102564102564,167,163.5,36.8,83.44358974358975,4.205128205128205
P00348,Mateusz Frankowski,31,Poland,Defender,184,78,10570804,39,1156,1,0,0,0.02,0.38,0.8228205128205129,133,126.6,34.4,80.14871794871796,2.841025641025641
P00349,Jakub Helik,18,Poland,Defender,179,73,3656412,39,1733,1,1,0,0.04,0.14,0.8323076923076923,191,172.4,36.6,83.84358974358975,3.8358974358974356
P00350,Kamil Jozwiak,24,Poland,Defender,183,79,9705472,39,1500,1,0,0,0.02,0.03,0.8133333333333334,188,152.6,37.0,83.7051282051282,3.787179487179487
P00351,Robert Swierczok,31,Poland,Midfielder,185,82,17650534,39,1869,5,4,2,0.67,1.93,0.8497435897435898,112,218.9,36.6,86.39999999999999,4.78974358974359
P00352,Piotr Cash,27,Poland,Midfielder,174,74,81075176,39,1242,1,6,3,0.46,1.68,0.8507692307692307,70,141.7,36.8,80.73333333333333,3.323076923076923
P00353,Jan Rybus,32,Poland,Midfielder,173,70,2666185,39,1590,1,1,0,0.51,1.29,0.8417948717948718,95,192.2,35.4,80.03076923076922,3.8076923076923075
P00354,Arkadiusz Puchacz,23,Poland,Midfielder,179,78,8726917,39,1300,1,0,1,0.19999999999999998,0.11,0.8648717948717948,66,162.1,37.0,80.81538461538462,3.430769230769231
P00355,Grzegorz Skoras,21,Poland,Midfielder,178,74,6697432,39,1743,0,2,1,0.36,1.1600000000000001,0.8584615384615384,108,195.6,36.8,83.0025641025641,4.305128205128205
P00356,Krzysztof Urbański,28,Poland,Midfielder,179,76,10952936,39,1859,2,0,1,0.67,1.11,0.8535897435897436,123,223.8,35.5,82.61794871794872,4.294871794871795
P00357,Mateusz Kozlowski,25,Poland,Midfielder,172,73,96310144,39,1258,5,5,3,0.38,1.0,0.8533333333333334,60,156.1,34.3,86.05897435897437,3.6743589743589737
P00358,Jakub Zielinski,25,Poland,Midfielder,190,81,37809770,39,1191,4,4,5,0.8,0.89,0.867948717948718,71,146.0,36.0,84.03076923076922,3.830769230769231
P00359,Robert Skoras,34,Poland,Forward,170,71,12927808,39,1631,3,1,10,1.9000000000000001,1.03,0.7828205128205129,37,176.8,35.3,81.72051282051282,3.8923076923076927
P00360,Piotr Urbański,22,Poland,Forward,186,75,15448669,39,1204,5,2,2,0.66,0.79,0.7784615384615384,21,132.5,35.3,80.72564102564102,2.7923076923076926
P00361,Jan Kozlowski,25,Poland,Forward,171,68,9090097,39,1083,3,3,1,1.01,0.15,0.7833333333333333,32,114.8,35.6,81.6025641025641,2.9769230769230766
P00362,Arkadiusz Zielinski,27,Poland,Forward,185,79,7885461,39,1653,5,3,4,1.87,0.64,0.7792307692307693,25,188.6,36.8,82.96666666666667,4.023076923076923
P00363,Grzegorz Glik,20,Poland,Forward,182,79,14358277,39,1370,4,3,9,2.62,0.32,0.7784615384615384,31,152.8,36.7,81.3025641025641,4.071794871794872
P00364,Krzysztof Milik,23,Poland,Forward,170,81,8659602,39,1493,3,6,7,2.46,0.6799999999999999,0.7728205128205128,28,163.4,36.3,85.42820512820512,3.676923076923077
P00365,Dejan Isak,29,Sweden,Goalkeeper,190,80,13416038,36,880,0,1,0,0.0,0.0,0.7119444444444444,22,81.7,32.5,77.39444444444445,1.9055555555555554
P00366,Alexander Lindelof,33,Sweden,Goalkeeper,182,79,1744205,36,1157,0,0,0,0.0,0.0,0.7383333333333333,19,103.0,29.9,78.44722222222222,2.5
P00367,Emil Olsson,29,Sweden,Goalkeeper,186,76,2818786,36,784,0,0,0,0.0,0.0,0.7275,19,76.0,31.2,77.94999999999999,1.5611111111111111
P00368,Dejan Augustinsson,19,Sweden,Defender,192,83,3156641,36,1638,0,1,1,0.01,0.030000000000000002,0.8172222222222222,209,173.9,35.7,82.92777777777778,3.9749999999999996
P00369,Alexander Ekdal,32,Sweden,Defender,181,74,528822,36,1411,0,0,0,0.04,0.02,0.8125,166,155.2,35.9,79.76944444444445,3.5027777777777778
P00370,Emil Berg,29,Sweden,Defender,175,73,10243337,36,1491,0,0,0,0.0,0.09,0.8247222222222222,174,160.6,36.3,85.94999999999999,4.183333333333334
P00371,Viktor Krafth,23,Sweden,Defender,183,79,4353169,36,1335,2,1,0,0.030000000000000002,0.05,0.8322222222222222,179,148.0,36.7,82.13611111111112,4.397222222222222
P00372,Robin Björkman,27,Sweden,Defender,189,77,13038313,36,1517,0,2,1,0.09,0.11,0.8208333333333333,185,165.0,35.9,82.61111111111111,4.577777777777778
P00373,Ludwig Elanga,29,Sweden,Defender,172,70,35972213,36,1281,1,2,0,0.05,0.13,0.821388888888889,146,135.0,35.5,81.90555555555555,3.7527777777777778
P00374,Mattias Karlsson,31,Sweden,Defender,179,71,7428194,36,1321,5,0,0,0.03,0.05,0.8208333333333333,152,146.9,35.9,82.27222222222223,3.952777777777778
P00375,Karl Kristoffersen,30,Sweden,Defender,186,76,6801724,36,1688,0,0,0,0.02,0.37,0.8144444444444444,185,180.2,37.0,85.51666666666667,4.511111111111111
P00376,Filip Daka,24,Sweden,Defender,191,85,4894153,36,952,0,0,1,0.07,0.03,0.8161111111111111,123,100.2,37.0,80.01666666666667,2.7472222222222222
P00377,Dejan Gustafson,19,Sweden,Midfielder,179,74,15794088,36,1332,2,1,2,0.25,0.51,0.8413888888888889,73,159.1,35.7,80.30555555555556,3.0277777777777777
P00378,Alexander Ndicka,24,Sweden,Midfielder,180,81,23674468,36,1291,1,3,0,0.43,1.23,0.8494444444444444,79,153.5,36.7,82.36388888888888,3.4805555555555556
P00379,Emil Garcia,24,Sweden,Midfielder,177,73,24026785,36,1246,5,3,2,0.06,1.9,0.8408333333333333,65,143.1,35.6,81.96111111111111,3.797222222222222
P00380,Viktor Holm,20,Sweden,Midfielder,172,75,63921739,36,1553,5,2,0,0.23,3.19,0.8363888888888888,92,182.8,35.1,85.1861111111111,4.286111111111111
P00381,Robin Wahlqvist,31,Sweden,Midfielder,165,71,13435801,36,1293,3,4,0,0.42,1.2000000000000002,0.8583333333333333,80,158.2,34.5,80.25277777777778,3.25
P00382,Ludwig Hiljemark,25,Sweden,Midfielder,181,78,3030475,36,1090,1,3,0,0.11000000000000001,1.26,0.8413888888888889,52,130.6,35.1,79.13611111111112,2.9361111111111113
P00383,Mattias Ljungberg,26,Sweden,Midfielder,175,75,6171391,36,1697,3,0,1,0.39,0.97,0.8461111111111111,108,191.6,36.7,80.51388888888889,4.116666666666666
P00384,Karl Isak,27,Sweden,Midfielder,177,76,8289387,36,1538,2,2,0,0.43,1.11,0.8644444444444445,88,178.5,36.3,80.89444444444445,3.952777777777778
P00385,Dejan Wahlqvist,30,Sweden,Forward,182,78,3535774,36,1152,6,0,0,1.21,0.27,0.8016666666666666,18,123.4,37.0,81.30833333333334,2.9055555555555554
P00386,Alexander Hiljemark,20,Sweden,Forward,183,75,5666965,36,1458,1,1,1,1.39,0.5700000000000001,0.7986111111111112,28,161.8,37.0,81.975,4.0055555555555555
P00387,Emil Ljungberg,28,Sweden,Forward,178,77,45572673,36,1523,6,9,11,2.2,2.06,0.7544444444444445,18,168.7,36.7,86.64444444444445,5.072222222222222
P00388,Viktor Isak,33,Sweden,Forward,175,72,16588527,36,1221,7,1,4,1.82,0.82,0.7683333333333333,25,128.1,37.0,81.5,3.197222222222222
P00389,Robin Lindelof,28,Sweden,Forward,184,78,5845796,36,1006,1,0,3,1.07,0.34,0.8080555555555555,15,111.9,35.2,79.74444444444445,3.8583333333333334
P00390,Ludwig Olsson,22,Sweden,Forward,173,73,48798366,36,1189,8,0,10,2.41,0.77,0.7797222222222222,28,130.7,35.1,81.94722222222222,3.638888888888889
P00391,Hakan Under,29,Turkey,Goalkeeper,186,78,2416886,50,641,0,0,0,0.0,0.0,0.7173999999999999,16,60.6,30.8,75.57600000000001,0.9620000000000001
P00392,Cengiz Soyuncu,24,Turkey,Goalkeeper,183,74,7179235,50,1567,0,0,0,0.0,0.0,0.7104,28,145.5,31.7,77.778,2.648
P00393,Merih Turan,36,Turkey,Goalkeeper,191,81,1759890,50,1646,0,0,0,0.0,0.0,0.7390000000000001,30,153.3,32.9,82.82600000000001,2.346
P00394,Hakan Yilmaz,24,Turkey,Defender,182,81,5864063,50,1280,0,1,1,0.01,0.14,0.8244,155,138.4,36.5,78.37,2.748
P00395,Cengiz Kahveci,23,Turkey,Defender,191,75,11641472,50,2114,1,0,1,0.04,0.2,0.8144,270,217.3,35.5,79.82,3.412
P00396,Merih Kokcu,29,Turkey,Defender,176,73,13781172,50,1519,0,1,0,0.18,0.26,0.8164,189,160.0,36.4,80.91199999999999,3.408
P00397,Caglar Guler,27,Turkey,Defender,181,77,11061458,50,1875,1,4,0,0.08,0.14,0.8264,223,208.2,37.0,80.71600000000001,4.002
P00398,Burak Tufan,31,Turkey,Defender,182,78,1801789,50,1799,1,0,1,0.03,0.06,0.8190000000000001,250,185.3,36.8,80.274,3.438
P00399,Enes Celik,23,Turkey,Defender,189,80,13927073,50,1613,1,1,0,0.06,0.12,0.8254,215,170.7,37.0,84.12,3.6260000000000003
P00400,Yusuf Kilicsoy,34,Turkey,Defender,186,75,16608048,50,1901,1,3,0,0.02,0.49,0.8294,224,194.1,36.6,82.35600000000001,3.4960000000000004
P00401,Irfan Enes,23,Turkey,Defender,174,74,15278138,50,1769,1,1,1,0.08,0.19,0.8144,200,187.1,36.2,82.05799999999999,3.9
P00402,Orkun Bayindir,28,Turkey,Defender,186,73,3326762,50,2069,3,0,0,0.13,0.05,0.8262,265,215.7,34.8,82.456,3.8480000000000003
P00403,Hakan Ucar,24,Turkey,Midfielder,186,79,11191363,50,1759,2,2,4,1.06,3.63,0.8466,107,201.9,37.0,82.34200000000001,3.5639999999999996
P00404,Cengiz Muldur,24,Turkey,Midfielder,185,78,7819509,50,1598,2,1,0,0.5,0.74,0.8565999999999999,94,188.4,36.6,79.986,2.742
P00405,Merih Yildiz,28,Turkey,Midfielder,179,73,6179874,50,1908,3,3,1,0.44,1.11,0.85,114,232.79999999999998,37.0,81.294,3.9619999999999997
P00406,Caglar Abdul,22,Turkey,Midfielder,166,72,3022793,50,1903,0,6,1,0.98,1.4000000000000001,0.8484,100,224.9,37.0,81.61,3.988
P00407,Burak Cengiz,26,Turkey,Midfielder,173,75,8071447,50,2254,2,5,0,0.73,1.22,0.8540000000000001,130,273.4,35.1,82.59,4.09
P00408,Enes Gonul,21,Turkey,Midfielder,173,72,17444103,50,1590,3,4,4,1.24,1.73,0.8368000000000001,93,189.8,36.1,85.134,3.7239999999999998
P00409,Yusuf Unal,24,Turkey,Midfielder,181,77,6771021,50,2126,3,3,0,0.57,1.8900000000000001,0.8532,120,257.7,37.0,82.00200000000001,3.8280000000000003
P00410,Irfan Under,23,Turkey,Midfielder,173,71,25143752,50,1908,5,4,2,0.6699999999999999,2.45,0.8412000000000001,94,223.9,37.0,83.796,4.14
P00411,Hakan Cengiz,26,Turkey,Forward,179,74,13292658,50,2111,5,3,3,2.4899999999999998,0.9,0.7582,42,222.29999999999998,37.0,81.834,4.2
P00412,Cengiz Gonul,32,Turkey,Forward,175,72,5395874,50,1757,9,2,8,2.64,1.45,0.769,38,186.8,37.0,82.13600000000001,3.418
P00413,Merih Unal,31,Turkey,Forward,179,76,2791716,50,1982,2,1,4,0.88,0.8500000000000001,0.802,33,219.3,35.7,80.518,3.9019999999999997
P00414,Caglar Under,30,Turkey,Forward,190,79,5068248,50,2317,10,7,8,2.35,0.47000000000000003,0.7722,50,255.4,36.6,81.222,4.1080000000000005
P00415,Burak Soyuncu,20,Turkey,Forward,175,76,142059273,50,2244,5,4,16,3.47,0.88,0.7737999999999999,42,241.0,35.6,84.068,4.224
P00416,Enes Turan,30,Turkey,Forward,185,77,9410136,50,1937,5,3,9,2.61,2.37,0.77,25,210.6,37.0,82.038,4.5280000000000005
P00417,Andriy Zinchenko,24,Ukraine,Goalkeeper,190,77,3408608,38,1319,0,0,0,0.0,0.0,0.7218421052631578,24,124.6,33.8,80.15263157894738,2.6868421052631577
P00418,Oleksandr Tsygankov,27,Ukraine,Goalkeeper,184,76,3277200,38,564,0,0,0,0.0,0.0,0.7139473684210526,15,51.6,31.2,81.17368421052632,1.0973684210526315
P00419,Mykhailo Sudakov,39,Ukraine,Goalkeeper,185,82,82306689,38,1053,0,0,0,0.0,0.0,0.7326315789473684,28,98.89999999999999,32.7,79.6078947368421,2.555263157894737
P00420,Andriy Dovbyk,31,Ukraine,Defender,188,82,3806096,38,1313,0,0,0,0.16,0.05,0.8223684210526315,166,137.5,35.5,78.53684210526316,3.681578947368421
P00421,Oleksandr Shaparenko,26,Ukraine,Defender,191,81,10340840,38,1972,0,1,1,0.13,0.17,0.8152631578947368,213,209.4,35.4,85.2578947368421,5.3315789473684205
P00422,Mykhailo Zabarnyi,34,Ukraine,Defender,178,70,57440247,38,1175,0,1,0,0.06,0.16999999999999998,0.8213157894736842,163,124.9,36.8,81.90263157894738,3.7315789473684213
P00423,Viktor Karavaev,24,Ukraine,Defender,185,81,23458810,38,1327,3,0,0,0.08,0.09,0.8360526315789474,142,142.9,37.0,83.6921052631579,3.9421052631578952
P00424,Artem Lunin,22,Ukraine,Defender,180,71,1917150,38,1407,0,0,0,0.23,0.07,0.8297368421052632,176,147.0,35.7,80.96315789473684,3.4473684210526314
P00425,Ruslan Makarenko,30,Ukraine,Defender,190,81,6794162,38,1617,1,0,0,0.04,0.44000000000000006,0.8263157894736842,183,177.0,37.0,82.57105263157894,4.61578947368421
P00426,Yevhen Yaremchuk,27,Ukraine,Defender,181,80,1325273,38,1481,2,0,1,0.060000000000000005,0.13,0.7876315789473685,173,162.6,34.2,80.89999999999999,3.3815789473684212
P00427,Dmytro Kovalenko,29,Ukraine,Defender,179,79,2306483,38,1003,1,2,0,0.0,0.08,0.8294736842105263,100,100.9,35.9,78.78421052631579,2.736842105263158
P00428,Oleksiy Sobol,27,Ukraine,Defender,185,82,6835064,38,1558,0,1,0,0.01,0.2,0.8178947368421052,193,169.9,37.0,80.8921052631579,3.5368421052631582
P00429,Andriy Bushchan,22,Ukraine,Midfielder,184,82,10807720,38,1727,4,5,0,0.8500000000000001,3.87,0.8615789473684211,115,207.6,36.0,83.0,4.673684210526315
P00430,Oleksandr Sydorchuk,22,Ukraine,Midfielder,175,76,13869319,38,1305,4,3,0,0.24000000000000002,2.79,0.8439473684210527,85,152.0,35.4,82.38947368421053,3.7684210526315787
P00431,Mykhailo Besedin,21,Ukraine,Midfielder,180,70,1772808,38,1429,0,1,0,0.28,1.24,0.8410526315789474,75,171.6,37.0,81.36052631578947,3.5157894736842104
P00432,Viktor Stepanenko,31,Ukraine,Midfielder,182,76,6975724,38,1424,2,1,3,0.8300000000000001,2.38,0.8431578947368421,66,172.5,36.2,83.41052631578947,3.5842105263157893
P00433,Artem Bolbat,27,Ukraine,Midfielder,172,74,2699796,38,1362,2,7,0,0.52,0.81,0.8597368421052632,68,167.4,35.7,82.0,3.6263157894736846
P00434,Ruslan Bondarenko,28,Ukraine,Midfielder,183,75,11638963,38,1478,0,3,2,1.39,2.1,0.8560526315789474,96,188.9,34.8,82.0,4.3315789473684205
P00435,Yevhen Kryvtsov,24,Ukraine,Midfielder,181,74,82721909,38,1375,3,3,4,0.66,2.58,0.8557894736842107,88,163.3,37.0,85.6263157894737,3.892105263157895
P00436,Dmytro Zinchenko,26,Ukraine,Midfielder,171,70,33936030,38,1357,1,2,0,0.67,0.54,0.8373684210526315,75,160.4,36.7,82.09210526315789,3.460526315789474
P00437,Andriy Bolbat,27,Ukraine,Forward,169,73,9508104,38,1458,2,1,2,1.65,0.6,0.78,33,160.9,37.0,82.0578947368421,4.128947368421053
P00438,Oleksandr Bondarenko,18,Ukraine,Forward,182,76,17399028,38,1607,11,4,13,1.32,1.27,0.7847368421052632,27,160.1,36.2,82.35263157894737,4.481578947368422
P00439,Mykhailo Kryvtsov,18,Ukraine,Forward,182,72,8479911,38,1247,3,2,3,1.25,1.1500000000000001,0.7857894736842105,19,133.8,35.5,83.28684210526316,3.3894736842105266
P00440,Viktor Zinchenko,21,Ukraine,Forward,185,77,4020522,38,1614,2,4,1,0.62,0.6000000000000001,0.7718421052631579,32,187.0,36.3,81.9421052631579,4.207894736842105
P00441,Artem Tsygankov,26,Ukraine,Forward,185,78,6072139,38,1567,3,2,3,1.42,0.87,0.771842105263158,35,185.6,37.0,81.33684210526316,3.6868421052631577
P00442,Ruslan Sudakov,26,Ukraine,Forward,172,75,6627388,38,1274,7,3,5,1.27,0.47,0.7776315789473685,27,131.6,35.1,81.21052631578948,2.863157894736842
P00443,Andrew McTominay,23,Scotland,Goalkeeper,190,83,13160802,49,1322,0,1,0,0.0,0.0,0.7275510204081632,30,123.2,34.6,79.93265306122449,2.1999999999999997
P00444,Scott McGregor,32,Scotland,Goalkeeper,188,77,10797402,49,1217,0,1,0,0.0,0.0,0.7455102040816327,23,110.2,32.9,79.05918367346939,2.110204081632653
P00445,John Gilmour,26,Scotland,Goalkeeper,188,82,6966545,49,1086,0,1,0,0.0,0.0,0.7242857142857143,23,100.5,32.9,81.68367346938776,1.769387755102041
P00446,Andrew Adams,21,Scotland,Defender,195,81,31827715,49,1994,1,1,0,0.09,0.2,0.8204081632653062,257,211.9,36.4,84.8530612244898,4.9163265306122454
P00447,Scott Patterson,23,Scotland,Defender,197,79,2565981,49,1842,1,2,0,0.09,0.23,0.8338775510204082,228,202.5,37.0,79.44489795918368,3.604081632653061
P00448,John Hanley,27,Scotland,Defender,182,77,2633214,49,2100,0,0,0,0.15,0.35,0.8238775510204082,252,228.7,37.0,83.50816326530612,3.559183673469388
P00449,Stuart Hendry,27,Scotland,Defender,180,72,16383295,49,1947,0,0,1,0.1,0.34,0.8287755102040816,244,208.5,35.2,84.14489795918368,4.251020408163265
P00450,Graeme Doak,31,Scotland,Defender,181,74,2909646,49,1785,0,1,0,0.060000000000000005,0.08,0.8312244897959183,232,190.8,35.1,80.08571428571429,3.6918367346938776
P00451,Liam Turnbull,31,Scotland,Defender,183,76,2354428,49,1906,0,0,0,0.18000000000000002,0.26,0.8253061224489795,236,209.0,35.6,82.52857142857142,3.693877551020408
P00452,Ryan Forrest,26,Scotland,Defender,180,75,1383066,49,1727,1,0,0,0.05,0.05,0.8297959183673469,222,195.1,37.0,79.26122448979592,3.6510204081632653
P00453,Callum Christie,31,Scotland,Defender,172,71,23551100,49,1456,1,1,0,0.04,0.2,0.8195918367346938,157,154.3,35.8,82.22448979591837,3.579591836734694
P00454,Kieran Dykes,25,Scotland,Defender,181,80,6791168,49,1478,2,1,0,0.0,0.08,0.8142857142857143,179,160.3,35.1,80.83469387755102,2.8632653061224493
P00455,Andrew Ferguson,26,Scotland,Midfielder,180,74,34801587,49,1936,5,6,3,0.55,2.86,0.8612244897959185,108,224.9,34.5,84.51836734693877,4.716326530612244
P00456,Scott Lewis,24,Scotland,Midfielder,180,76,19220064,49,2140,1,8,0,0.6,1.65,0.8493877551020408,132,250.0,35.9,82.47755102040817,3.722448979591837
P00457,John Armstrong,26,Scotland,Midfielder,178,75,78507696,49,1915,4,10,6,0.6,4.97,0.8595918367346939,109,222.0,37.0,86.66530612244898,4.489795918367347
P00458,Stuart Shankland,21,Scotland,Midfielder,176,75,5410461,49,1859,0,3,1,1.24,0.9600000000000001,0.8479591836734693,104,215.1,36.7,82.89999999999999,3.455102040816327
P00459,Graeme Jack,27,Scotland,Midfielder,169,70,7629458,49,1340,0,2,0,0.21000000000000002,1.1400000000000001,0.8455102040816327,81,167.8,35.4,80.18979591836735,2.877551020408163
P00460,Liam Gallagher,28,Scotland,Midfielder,188,82,28597174,49,1568,3,5,1,0.78,1.1400000000000001,0.8465306122448979,92,184.1,37.0,80.73673469387755,3.3938775510204082
P00461,Ryan Clark,23,Scotland,Midfielder,187,81,40640708,49,1825,5,4,1,0.9199999999999999,1.92,0.8553061224489795,109,217.6,37.0,83.59591836734694,3.938775510204082
P00462,Callum McTominay,26,Scotland,Midfielder,187,77,24763620,49,1827,7,4,2,0.54,1.37,0.856734693877551,81,226.3,36.6,82.98367346938775,4.169387755102041
